date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-07-25,323,0,317,3,,0,3,0,0,0,0,,0,0,陕西
2020-07-26,323,0,318,3,,0,2,0,0,1,0,,0,0,陕西
2020-07-27,323,0,318,3,,0,2,0,0,0,0,,0,0,陕西
2020-07-28,323,0,318,3,,0,2,0,0,0,0,,0,0,陕西
2020-07-29,324,0,318,3,,0,3,1,0,0,0,,0,0,陕西
2020-07-30,324,0,318,3,,0,3,0,0,0,0,,0,0,陕西
2020-07-31,324,0,318,3,,0,3,0,0,0,0,,0,0,陕西
2020-08-01,326,0,318,3,,0,5,2,0,0,0,,0,0,陕西
2020-08-02,326,0,318,3,,0,5,0,0,0,0,,0,0,陕西
2020-08-03,326,0,318,3,,0,5,0,0,0,0,,0,0,陕西
2020-08-04,327,0,318,3,,0,6,1,0,0,0,,0,0,陕西
2020-08-05,328,0,318,3,,0,7,1,0,0,0,,0,0,陕西
2020-08-06,328,0,318,3,,0,7,0,0,0,0,,0,0,陕西
2020-08-07,328,0,318,3,,0,7,0,0,0,0,,0,0,陕西
2020-08-08,328,0,319,3,,0,6,0,0,1,0,,0,0,陕西
2020-08-09,331,0,319,3,,0,9,3,0,0,0,,0,0,陕西
2020-08-10,340,0,322,3,,0,15,9,0,3,0,,0,0,陕西
2020-08-11,341,0,323,3,,0,15,1,0,1,0,,0,0,陕西
2020-08-12,341,0,324,3,,0,14,0,0,1,0,,0,0,陕西
2020-08-13,346,0,324,3,,0,19,5,0,0,0,,0,0,陕西
2020-08-14,348,0,324,3,,0,21,2,0,0,0,,0,0,陕西
2020-08-15,351,0,324,3,,0,24,3,0,0,0,,0,0,陕西
2020-08-16,354,0,324,3,,0,27,3,0,0,0,,0,0,陕西
2020-08-17,356,0,324,3,,0,29,2,0,0,0,,0,0,陕西
2020-08-18,358,0,335,3,,0,20,2,0,11,0,,0,0,陕西
2020-08-19,358,0,337,3,,0,18,0,0,2,0,,0,0,陕西
2020-08-20,358,0,339,3,,0,16,0,0,2,0,,0,0,陕西
2020-08-21,360,0,341,3,,0,16,2,0,2,0,,0,0,陕西
2020-08-22,362,0,343,3,,0,16,2,0,2,0,,0,0,陕西
2020-08-23,362,0,345,3,,0,14,0,0,2,0,,0,0,陕西
2020-08-24,364,0,347,3,,0,14,2,0,2,0,,0,0,陕西
2020-08-25,364,0,349,3,,0,12,0,0,2,0,,0,0,陕西
2020-08-26,364,0,353,3,,0,8,0,0,4,0,,0,0,陕西
2020-08-27,364,0,353,3,,0,8,0,0,0,0,,0,0,陕西
2020-08-28,364,0,353,3,,0,8,0,0,0,0,,0,0,陕西
2020-08-29,364,0,353,3,,0,8,0,0,0,0,,0,0,陕西
2020-08-30,365,0,355,3,,0,7,1,0,2,0,,0,0,陕西
2020-08-31,365,0,355,3,,0,7,0,0,0,0,,0,0,陕西
2020-09-01,365,0,360,3,,0,2,0,0,5,0,,0,0,陕西
2020-09-02,371,0,360,3,,0,8,6,0,0,0,,0,0,陕西
2020-09-03,373,0,360,3,,0,10,2,0,0,0,,0,0,陕西
2020-09-04,374,0,360,3,,0,11,1,0,0,0,,0,0,陕西
2020-09-05,377,0,360,3,,0,14,3,0,0,0,,0,0,陕西
2020-09-06,377,0,360,3,,0,14,0,0,0,0,,0,0,陕西
2020-09-07,378,0,361,3,,0,14,1,0,1,0,,0,0,陕西
2020-09-08,378,0,362,3,,0,13,0,0,1,0,,0,0,陕西
2020-09-09,378,0,364,3,,0,11,0,0,2,0,,0,0,陕西
2020-09-10,379,0,364,3,,0,12,1,0,0,0,,0,0,陕西
2020-09-11,380,0,365,3,,0,12,1,0,1,0,,0,0,陕西
2020-09-12,381,0,368,3,,0,10,1,0,3,0,,0,0,陕西
2020-09-13,381,0,369,3,,0,9,0,0,1,0,,0,0,陕西
2020-09-14,381,0,370,3,,0,8,0,0,1,0,,0,0,陕西
2020-09-15,382,0,370,3,,0,9,1,0,0,0,,0,0,陕西
2020-09-16,384,0,371,3,,0,10,2,0,1,0,,0,0,陕西
2020-09-17,397,0,371,3,,0,23,13,0,0,0,,0,0,陕西
2020-09-18,399,0,372,3,,0,24,2,0,1,0,,0,0,陕西
2020-09-19,399,0,372,3,,0,24,0,0,0,0,,0,0,陕西
2020-09-20,401,0,372,3,,0,26,2,0,0,0,,0,0,陕西
2020-09-21,401,0,372,3,,0,26,0,0,0,0,,0,0,陕西
2020-09-22,401,0,374,3,,0,24,0,0,2,0,,0,0,陕西
2020-09-23,402,0,374,3,,0,25,1,0,0,0,,0,0,陕西
2020-09-24,402,0,374,3,,0,25,0,0,0,0,,0,0,陕西
2020-09-25,403,0,374,3,,0,26,1,0,0,0,,0,0,陕西
2020-09-26,403,0,374,3,,0,26,0,0,0,0,,0,0,陕西
2020-09-27,403,0,374,3,,0,26,0,0,0,0,,0,0,陕西
2020-09-28,406,0,378,3,,0,25,3,0,4,0,,0,0,陕西
2020-09-29,408,0,381,3,,0,24,2,0,3,0,,0,0,陕西
2020-09-30,409,0,382,3,,0,24,1,0,1,0,,0,0,陕西
2020-10-01,410,0,383,3,,0,24,1,0,1,0,,0,0,陕西
2020-10-02,411,0,384,3,,0,24,1,0,1,0,,0,0,陕西
2020-10-03,413,0,386,3,,0,24,2,0,2,0,,0,0,陕西
2020-10-04,413,0,388,3,,0,22,0,0,2,0,,0,0,陕西
2020-10-05,414,0,389,3,,0,22,1,0,1,0,,0,0,陕西
2020-10-06,414,0,394,3,,0,17,0,0,5,0,,0,0,陕西
2020-10-07,415,0,396,3,,0,16,1,0,2,0,,0,0,陕西
2020-10-08,425,0,396,3,,0,26,10,0,0,0,,0,0,陕西
2020-10-09,428,0,397,3,,0,28,3,0,1,0,,0,0,陕西
2020-10-10,428,0,398,3,,0,27,0,0,1,0,,0,0,陕西
2020-10-11,428,0,398,3,,0,27,0,0,0,0,,0,0,陕西
2020-10-12,428,0,399,3,,0,26,0,0,1,0,,0,0,陕西
2020-10-13,431,0,399,3,,0,29,3,0,0,0,,0,0,陕西
2020-10-14,433,0,402,3,,0,28,2,0,3,0,,0,0,陕西
2020-10-15,433,0,402,3,,0,28,0,0,0,0,,0,0,陕西
2020-10-16,434,0,402,3,,0,29,1,0,0,0,,0,0,陕西
2020-10-17,436,0,406,3,,0,27,2,0,4,0,,0,0,陕西
2020-10-18,438,0,408,3,,0,27,2,0,2,0,,0,0,陕西
2020-10-19,438,0,409,3,,0,26,0,0,1,0,,0,0,陕西
2020-10-20,438,0,412,3,,0,23,0,0,3,0,,0,0,陕西
2020-10-21,438,0,414,3,,0,21,0,0,2,0,,0,0,陕西
2020-10-22,438,0,414,3,,0,21,0,0,0,0,,0,0,陕西
2020-10-23,441,0,414,3,,0,24,3,0,0,0,,0,0,陕西
2020-10-24,442,0,417,3,,0,22,1,0,3,0,,0,0,陕西
2020-10-25,444,0,417,3,,0,24,2,0,0,0,,0,0,陕西
2020-10-26,447,0,421,3,,0,23,3,0,4,0,,0,0,陕西
2020-10-27,453,0,421,3,,0,29,6,0,0,0,,0,0,陕西
2020-10-28,454,0,421,3,,0,30,1,0,0,0,,0,0,陕西
2020-10-29,454,0,423,3,,0,28,0,0,2,0,,0,0,陕西
2020-10-30,454,0,423,3,,0,28,0,0,0,0,,0,0,陕西
2020-10-31,455,0,423,3,,0,29,1,0,0,0,,0,0,陕西
2020-11-01,455,0,426,3,,0,26,0,0,3,0,,0,0,陕西
2020-11-02,455,0,426,3,,0,26,0,0,0,0,,0,0,陕西
2020-11-03,456,0,427,3,,0,26,1,0,1,0,,0,0,陕西
2020-11-04,459,0,428,3,,0,28,3,0,1,0,,0,0,陕西
2020-11-05,459,0,428,3,,0,28,0,0,0,0,,0,0,陕西
2020-11-06,463,0,429,3,,0,31,4,0,1,0,,0,0,陕西
2020-11-07,472,0,432,3,,0,37,9,0,3,0,,0,0,陕西
2020-11-08,478,0,434,3,,0,41,6,0,2,0,,0,0,陕西
2020-11-09,479,0,434,3,,0,42,1,0,0,0,,0,0,陕西
2020-11-10,480,0,434,3,,0,43,1,0,0,0,,0,0,陕西
2020-11-11,482,0,434,3,,0,45,2,0,0,0,,0,0,陕西
2020-11-12,483,0,434,3,,0,46,1,0,0,0,,0,0,陕西
2020-11-13,484,0,438,3,,0,43,1,0,4,0,,0,0,陕西
2020-11-14,486,0,439,3,,0,44,2,0,1,0,,0,0,陕西
2020-11-15,487,0,439,3,,0,45,1,0,0,0,,0,0,陕西
2020-11-16,487,0,439,3,,0,45,0,0,0,0,,0,0,陕西
2020-11-17,487,0,443,3,,0,41,0,0,4,0,,0,0,陕西
2020-11-18,487,0,443,3,,0,41,0,0,0,0,,0,0,陕西
2020-11-19,490,0,444,3,,0,43,3,0,1,0,,0,0,陕西
2020-11-20,490,0,446,3,,0,41,0,0,2,0,,0,0,陕西
2020-11-21,492,0,447,3,,0,42,2,0,1,0,,0,0,陕西
2020-11-22,493,0,449,3,,0,41,1,0,2,0,,0,0,陕西
2020-11-23,495,0,449,3,,0,43,2,0,0,0,,0,0,陕西
2020-11-24,496,0,453,3,,0,40,1,0,4,0,,0,0,陕西
2020-11-25,496,0,455,3,,0,38,0,0,2,0,,0,0,陕西
2020-11-26,497,0,455,3,,0,39,1,0,0,0,,0,0,陕西
2020-11-27,497,0,460,3,,0,34,0,0,5,0,,0,0,陕西
2020-11-28,498,0,463,3,,0,32,1,0,3,0,,0,0,陕西
2020-11-29,498,0,467,3,,0,28,0,0,4,0,,0,0,陕西
2020-11-30,499,0,468,3,,0,28,1,0,1,0,,0,0,陕西
2020-12-01,500,0,469,3,,0,28,1,0,1,0,,0,0,陕西
2020-12-02,501,0,470,3,,0,28,1,0,1,0,,0,0,陕西
2020-12-03,501,0,471,3,,0,27,0,0,1,0,,0,0,陕西
2020-12-04,501,0,471,3,,0,27,0,0,0,0,,0,0,陕西
2020-01-28,82,0,0,0,,0,82,0,0,0,0,,0,0,福建
2020-01-29,101,0,0,0,,0,101,19,0,0,0,,0,0,福建
2020-01-30,120,0,0,0,,0,120,19,0,0,0,,0,0,福建
2020-01-31,144,0,0,0,,0,144,24,0,0,0,,0,0,福建
2020-02-01,159,0,0,0,,0,159,15,0,0,0,,0,0,福建
2020-02-02,179,0,0,0,,0,179,20,0,0,0,,0,0,福建
2020-02-03,194,0,1,0,,0,193,15,0,1,0,,0,0,福建
2020-02-05,215,0,12,0,,0,203,10,0,11,0,,0,0,福建
2020-02-06,224,0,15,0,,0,209,9,0,3,0,,0,0,福建
2020-02-07,239,0,20,0,,0,219,15,0,5,0,,0,0,福建
2020-02-08,250,0,24,0,,0,226,11,0,4,0,,0,0,福建
2020-02-09,261,0,35,0,,0,226,11,0,11,0,,0,0,福建
2020-02-10,267,0,39,0,,0,228,6,0,4,0,,0,0,福建
2020-02-11,272,0,46,0,,0,226,5,0,7,0,,0,0,福建
2020-02-12,279,0,54,0,,0,225,7,0,8,0,,0,0,福建
2020-02-13,281,0,59,0,,0,222,2,0,5,0,,0,0,福建
2020-02-14,285,0,66,0,,0,219,4,0,7,0,,0,0,福建
2020-02-15,287,0,77,0,,0,210,2,0,11,0,,0,0,福建
2020-02-16,290,0,84,0,,0,206,3,0,7,0,,0,0,福建
2020-02-17,292,0,91,0,,0,201,2,0,7,0,,0,0,福建
2020-02-18,293,0,96,0,,0,197,1,0,5,0,,0,0,福建
2020-02-19,293,0,112,1,,0,180,0,0,16,1,,0,0,福建
2020-02-20,293,0,134,1,,0,158,0,0,22,0,,0,0,福建
2020-02-21,293,0,150,1,,0,142,0,0,16,0,,0,0,福建
2020-02-22,293,0,165,1,,0,127,0,0,15,0,,0,0,福建
2020-02-23,293,0,174,1,,0,118,0,0,9,0,,0,0,福建
2020-02-24,294,0,188,1,,0,105,1,0,14,0,,0,0,福建
2020-02-25,294,0,205,1,,0,88,0,0,17,0,,0,0,福建
2020-02-26,296,0,225,1,,0,70,2,0,20,0,,0,0,福建
2020-02-27,296,0,232,1,,0,63,0,0,7,0,,0,0,福建
2020-02-28,296,0,241,1,,0,54,0,0,9,0,,0,0,福建
2020-02-29,296,0,243,1,,0,52,0,0,2,0,,0,0,福建
2020-03-01,296,0,247,1,,0,48,0,0,4,0,,0,0,福建
2020-03-02,296,0,255,1,,0,40,0,0,8,0,,0,0,福建
2020-03-03,296,0,261,1,,0,34,0,0,6,0,,0,0,福建
2020-03-04,296,0,270,1,,0,25,0,0,9,0,,0,0,福建
2020-03-05,296,0,278,1,,0,17,0,0,8,0,,0,0,福建
2020-03-06,296,0,284,1,,0,11,0,0,6,0,,0,0,福建
2020-03-07,296,0,295,1,,0,0,0,0,11,0,,0,0,福建
2020-03-08,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-09,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-10,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-11,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-12,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-13,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-14,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-15,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-16,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-17,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-18,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-19,296,0,295,1,,0,0,0,0,0,0,,0,0,福建
2020-03-20,299,0,295,1,,0,3,3,0,0,0,,0,0,福建
2020-03-21,303,0,295,1,,0,7,4,0,0,0,,0,0,福建
2020-03-22,313,0,295,1,,0,17,6,0,0,0,,0,0,福建
2020-03-23,318,0,295,1,,0,22,5,0,0,0,,0,0,福建
2020-03-24,322,0,295,1,,0,26,4,0,0,0,,0,0,福建
2020-03-25,328,0,295,1,,0,32,6,0,0,0,,0,0,福建
2020-03-26,331,0,295,1,,0,35,3,0,0,0,,0,0,福建
2020-03-27,337,0,295,1,,0,41,6,0,0,0,,0,0,福建
2020-03-28,338,0,295,1,,0,42,1,0,0,0,,0,0,福建
2020-03-29,340,0,295,1,,0,44,2,0,0,0,,0,0,福建
2020-03-30,343,0,295,1,,0,47,3,0,0,0,,0,0,福建
2020-03-31,345,0,297,1,,0,47,2,0,2,0,,0,0,福建
2020-04-01,345,0,299,1,,0,45,0,0,2,0,,0,0,福建
2020-04-02,349,0,300,1,,0,48,4,0,1,0,,0,0,福建
2020-04-03,350,0,301,1,,0,48,1,0,1,0,,0,0,福建
2020-04-04,350,0,303,1,,0,46,0,0,2,0,,0,0,福建
2020-04-05,350,0,305,1,,0,44,0,0,2,0,,0,0,福建
2020-04-06,351,0,305,1,,0,45,1,0,0,0,,0,0,福建
2020-04-07,351,0,307,1,,0,43,0,0,2,0,,0,0,福建
2020-04-08,351,0,308,1,,0,42,0,0,1,0,,0,0,福建
2020-04-09,351,0,311,1,,0,39,0,0,3,0,,0,0,福建
2020-04-10,351,0,317,1,,0,33,0,0,6,0,,0,0,福建
2020-04-11,352,0,321,1,,0,30,1,0,4,0,,0,0,福建
2020-04-12,352,0,325,1,,0,26,1,0,4,0,,0,0,福建
2020-04-13,353,0,329,1,,0,23,1,0,4,0,,0,0,福建
2020-04-14,353,0,331,1,,0,21,0,0,2,0,,0,0,福建
2020-04-15,353,0,333,1,,0,19,0,0,2,0,,0,0,福建
2020-04-16,354,0,334,1,,0,19,1,0,1,0,,0,0,福建
2020-04-17,355,0,336,1,,0,18,1,0,2,0,,0,0,福建
2020-04-18,355,0,339,1,,0,15,0,0,3,0,,0,0,福建
2020-04-19,355,0,339,1,,0,15,0,0,0,0,,0,0,福建
2020-04-20,355,0,341,1,,0,13,0,0,2,0,,0,0,福建
2020-04-21,355,0,342,1,,0,12,0,0,1,0,,0,0,福建
2020-04-22,355,0,342,1,,0,12,0,0,0,0,,0,0,福建
2020-04-23,355,0,346,1,,0,8,0,0,4,0,,0,0,福建
2020-04-24,355,0,349,1,,0,5,0,0,3,0,,0,0,福建
2020-04-25,355,0,349,1,,0,5,0,0,0,0,,0,0,福建
